TransactionID,ProductType,SalesValue,TransactionDate
7294,CPU,466.86,2024-02-12
7295,SSD,694.79,2025-01-28
7296,GPU,251.47,2025-03-08
7297,GPU,523.05,2024-01-10
7298,Monitor,1159.35,2025-11-24
7299,RAM,802.51,2024-12-06
7300,HDD,921.28,2025-02-03
7301,Keyboard,698.21,2025-07-14
7302,GPU,1438.26,2024-04-19
7303,CPU,653.6,2024-12-12
7304,CPU,339.41,2024-11-05
7305,HDD,75.47,2024-05-29
7306,HDD,514.28,2024-03-20
7307,GPU,303.78,2024-10-12
7308,HDD,1133.86,2024-05-23
7309,CPU,753.91,2025-04-09
7310,SSD,218.12,2025-11-13
7311,CPU,303.1,2025-11-06
7312,RAM,703.43,2025-05-21
7313,HDD,323.6,2025-01-09
7314,SSD,69.14,2024-03-14
7315,Monitor,985.3,2025-10-20
7316,CPU,1252.57,2024-05-10
7317,Keyboard,639.22,2024-09-28
7318,CPU,803.77,2025-11-09
7319,CPU,368.24,2025-05-07
7320,CPU,884.29,2025-08-19
7321,Monitor,909.33,2024-08-05
7322,Monitor,190.58,2025-05-29
7323,GPU,538.47,2024-03-11
7324,Keyboard,278.66,2024-09-13
7325,Keyboard,388.83,2025-04-22
7326,HDD,1047.33,2025-10-27
7327,CPU,1343.88,2025-04-13
7328,Keyboard,1354.81,2024-07-27
7329,RAM,393.92,2025-10-11
7330,Monitor,237.05,2025-11-26
7331,HDD,1184.71,2025-08-02
7332,HDD,703.4,2024-11-05
7333,Monitor,87.5,2024-07-12
7334,GPU,122.56,2025-04-23
7335,GPU,383.07,2025-07-08
7336,CPU,543.45,2025-04-16
7337,SSD,543.47,2025-11-05
7338,Keyboard,319.36,2024-10-10
7339,GPU,602.82,2025-05-19
7340,Monitor,381.9,2025-11-01
7341,RAM,309.09,2024-09-05
7342,CPU,129.79,2025-06-25
7343,SSD,968.21,2025-03-05
7344,GPU,1423.83,2024-06-13
7345,GPU,689.73,2024-03-01
7346,SSD,1126.54,2025-05-30
7347,Monitor,719.99,2024-02-26
7348,Monitor,1350.7,2025-09-07
7349,Monitor,1272.76,2025-05-07
7350,Keyboard,754.51,2025-10-31
7351,GPU,1257.5,2024-02-21
7352,SSD,895.51,2024-09-07
7353,Monitor,177.37,2024-04-25
7354,RAM,531.83,2025-09-02
7355,Monitor,189.01,2024-03-08
7356,Keyboard,99.87,2024-06-21
7357,Keyboard,99.45,2025-07-05
7358,Keyboard,108.75,2025-06-21
7359,Keyboard,1001.65,2024-12-08
7360,Monitor,749.62,2025-08-05
7361,SSD,569.14,2024-02-01
7362,HDD,686.74,2024-05-01
7363,CPU,631.94,2024-01-19
7364,Monitor,181.36,2025-11-09
7365,HDD,217.07,2024-12-17
7366,GPU,644.21,2025-07-12
7367,GPU,90.23,2025-02-19
7368,Monitor,913.97,2024-06-11
7369,SSD,1289.54,2025-08-20
7370,Monitor,432.56,2025-04-21
7371,SSD,1142.01,2024-04-01
7372,CPU,363.09,2024-07-01
7373,CPU,802.06,2025-07-25
7374,GPU,687.35,2025-02-04
7375,HDD,1159.62,2025-06-23
7376,SSD,452.09,2025-01-02
7377,CPU,474.38,2024-12-24
7378,RAM,768.93,2024-01-09
7379,RAM,1354.05,2025-10-06
7380,Keyboard,1358.84,2025-11-15
7381,HDD,837.67,2024-02-13
7382,Monitor,726.65,2024-09-12
7383,RAM,1288.13,2024-11-11
7384,RAM,1078.5,2024-12-09
7385,Keyboard,1161.71,2024-12-26
7386,GPU,1297.68,2025-04-29
7387,Keyboard,1402.6,2025-11-02
7388,CPU,1208.26,2025-01-04
7389,RAM,543.3,2024-05-15
7390,CPU,1010.05,2024-12-12
7391,CPU,161.38,2024-01-12
7392,Keyboard,592.41,2024-01-01
7393,GPU,75.04,2025-12-08
7394,CPU,1117.69,2024-01-06
7395,CPU,479.83,2025-04-15
7396,GPU,1328.92,2025-06-01
7397,RAM,388.82,2025-07-31
7398,HDD,650.03,2025-09-01
7399,Monitor,659.72,2025-07-09
7400,HDD,409.76,2024-03-12
7401,GPU,209.7,2024-12-12
7402,Keyboard,1241.46,2024-09-27
7403,RAM,89.33,2025-11-25
7404,GPU,81.89,2024-04-29
7405,HDD,738.18,2025-12-03
7406,Monitor,1290.05,2024-07-30
7407,CPU,418.01,2024-09-15
7408,HDD,1210.78,2024-12-06
7409,Monitor,399.76,2024-06-14
7410,SSD,800.31,2024-07-20
7411,Keyboard,793.61,2024-08-12
7412,SSD,1147.26,2024-09-10
7413,CPU,871.62,2024-01-02
7414,HDD,943.31,2024-10-28
7415,RAM,571.45,2025-09-08
7416,RAM,858.77,2025-08-02
7417,SSD,629.68,2025-12-22
7418,SSD,1426.43,2024-03-15
7419,Monitor,1405.62,2024-03-23
7420,CPU,551.39,2025-01-25
7421,GPU,783.54,2024-09-08
7422,CPU,1049.19,2025-05-21
7423,Keyboard,742.42,2024-06-12
7424,CPU,412.78,2025-05-20
7425,CPU,1358.79,2025-12-15
7426,Monitor,801.94,2024-11-20
7427,Keyboard,510.76,2025-06-13
7428,SSD,1452.15,2024-03-26
7429,Monitor,106.53,2024-02-10
7430,CPU,630.86,2024-08-16
7431,CPU,458.09,2025-03-23
7432,Monitor,938.66,2024-07-08
7433,RAM,1487.28,2025-08-24
7434,RAM,755.45,2024-03-19
7435,Keyboard,1020.37,2024-09-01
7436,GPU,609.85,2025-01-14
7437,GPU,557.04,2025-01-26
7438,Keyboard,648.08,2024-07-04
7439,Keyboard,1125.77,2024-12-20
7440,CPU,1167.49,2024-01-15
7441,HDD,89.01,2024-03-13
7442,SSD,1141.1,2024-10-18
7443,GPU,1010.98,2024-07-28
7444,HDD,1159.1,2025-02-15
7445,Keyboard,423.07,2024-11-25
7446,HDD,885.46,2024-02-27
7447,Monitor,464.59,2025-01-02
7448,Monitor,1155.86,2024-04-14
7449,Monitor,1240.96,2024-05-16
7450,Keyboard,72.47,2024-03-08
7451,GPU,1373.38,2024-12-16
7452,Keyboard,247.11,2025-11-15
7453,CPU,1163.07,2024-04-21
7454,RAM,695.69,2024-11-28
7455,HDD,1441.41,2025-05-20
7456,GPU,756.83,2025-08-03
7457,GPU,1023.7,2025-08-19
7458,GPU,220.89,2024-06-10
7459,CPU,1035.9,2025-04-12
7460,Keyboard,563.71,2024-08-30
7461,RAM,609.25,2024-03-19
7462,CPU,146.21,2024-04-03
7463,CPU,750.72,2024-02-26
7464,Keyboard,669.88,2024-03-08
7465,HDD,507.06,2025-02-24
7466,SSD,321.87,2024-10-24
7467,SSD,1387.95,2025-04-26
7468,CPU,1361.17,2025-03-21
7469,RAM,318.83,2024-12-17
7470,RAM,547.4,2025-11-04
7471,Monitor,1343.61,2025-04-21
7472,Keyboard,699.69,2024-04-21
7473,Keyboard,717.31,2025-01-17
7474,SSD,163.9,2024-02-12
7475,CPU,995.79,2024-03-11
7476,Monitor,674.08,2024-01-24
7477,HDD,1111.7,2024-01-27
7478,Keyboard,767.32,2025-05-05
7479,SSD,450.45,2024-10-31
7480,GPU,295.77,2025-11-16
7481,RAM,1456.51,2024-08-30
7482,RAM,162.24,2024-09-05
7483,GPU,970.91,2024-04-18
7484,CPU,185.01,2025-02-03
7485,HDD,482.79,2025-04-12
7486,HDD,158.42,2025-02-15
7487,CPU,1475.46,2024-06-05
7488,SSD,827.99,2025-10-10
7489,SSD,681.09,2025-12-01
7490,Keyboard,356.31,2024-09-06
7491,HDD,1223.96,2024-11-12
7492,SSD,419.48,2024-08-20
7493,Monitor,299.08,2025-06-24
7494,Monitor,59.03,2024-07-28
7495,Keyboard,466.12,2024-10-08
7496,GPU,674.96,2024-08-12
7497,SSD,503.15,2024-07-05
7498,Monitor,671.8,2025-07-24
7499,CPU,585.36,2025-06-14
7500,Keyboard,85.14,2024-06-15
7501,Keyboard,1379.52,2024-11-12
7502,HDD,838.63,2024-11-10
7503,HDD,950.55,2025-03-03
7504,RAM,1336.89,2024-11-19
7505,GPU,697.64,2025-10-04
7506,Monitor,1105.6,2024-07-13
7507,Keyboard,1301.91,2024-01-17
7508,GPU,1482.76,2024-06-11
7509,HDD,533.27,2025-03-16
7510,HDD,1276.5,2025-01-12
7511,HDD,1367.56,2024-10-19
7512,Keyboard,984.76,2024-03-31
7513,Monitor,1060.31,2025-03-26
7514,RAM,629.53,2025-10-22
7515,GPU,1237.08,2024-06-16
7516,Monitor,463.18,2025-02-03
7517,RAM,842.34,2025-09-08
7518,Monitor,724.29,2024-12-26
7519,GPU,999.69,2024-05-01
7520,HDD,351.8,2024-04-28
7521,CPU,392.96,2024-12-15
7522,Monitor,448.45,2024-08-26
7523,GPU,598.81,2024-01-20
7524,Keyboard,1267.42,2024-12-28
7525,RAM,505.84,2024-10-06
7526,RAM,1089.31,2024-04-16
7527,SSD,1494.53,2025-03-20
7528,Monitor,1368.6,2024-02-14
7529,HDD,1319.61,2024-11-04
7530,Monitor,515.87,2024-09-24
7531,Keyboard,701.69,2025-12-21
7532,HDD,819.08,2024-10-25
7533,RAM,143.92,2024-02-22
7534,Keyboard,1336.57,2025-05-20
7535,Keyboard,830.94,2025-02-01
7536,Monitor,1268.44,2024-02-27
7537,HDD,554.48,2024-04-01
7538,GPU,1447.1,2024-12-13
7539,Keyboard,1403.16,2025-05-04
7540,Keyboard,1323.71,2024-10-19
7541,SSD,686.34,2025-01-19
7542,HDD,700.21,2025-01-07
7543,Keyboard,1374.68,2024-11-08
7544,Monitor,101.71,2024-02-08
7545,CPU,593.74,2024-03-02
7546,Monitor,1416.84,2025-06-10
7547,Monitor,74.91,2025-11-22
7548,CPU,506.03,2024-12-26
7549,Keyboard,856.21,2025-05-05
7550,SSD,309.24,2024-02-27
7551,RAM,952.58,2025-03-19
7552,GPU,1223.33,2025-08-25
7553,RAM,1094.41,2024-12-28
7554,RAM,513.64,2025-12-12
7555,Monitor,62.58,2024-09-29
7556,CPU,1423.83,2025-07-03
7557,GPU,973.31,2024-05-29
7558,Monitor,978.57,2024-04-23
7559,SSD,651.03,2025-07-19
7560,Monitor,391.05,2025-07-20
7561,Keyboard,1040.05,2024-05-19
7562,HDD,75.41,2024-02-04
7563,Monitor,1349.96,2025-12-10
7564,SSD,497.5,2025-11-02
7565,SSD,989.55,2024-07-14
7566,HDD,69.06,2024-10-20
7567,CPU,774.98,2025-03-10
7568,HDD,325.36,2025-11-24
7569,SSD,578.42,2025-11-21
7570,RAM,611.16,2025-12-27
7571,GPU,1162.06,2025-05-18
7572,CPU,540.13,2024-06-30
7573,CPU,182.02,2024-08-08
7574,CPU,154.34,2025-02-27
7575,RAM,229.55,2024-04-11
7576,Monitor,1273.33,2024-12-06
7577,RAM,932.45,2024-06-11
7578,HDD,861.84,2024-10-11
7579,RAM,1171.08,2024-07-05
7580,RAM,224.99,2024-05-10
7581,HDD,1454.39,2025-01-14
7582,RAM,366.14,2025-03-26
7583,HDD,358.7,2024-02-02
7584,GPU,319.35,2025-01-10
7585,Monitor,150.14,2025-03-15
7586,SSD,621.64,2024-02-25
7587,Keyboard,447.58,2024-03-22
7588,RAM,1495.41,2024-09-28
7589,GPU,802.55,2025-11-04
7590,RAM,93.3,2025-01-22
7591,HDD,1436.97,2025-07-03
7592,RAM,762.36,2024-08-08
7593,Keyboard,495.09,2024-04-06
7594,Monitor,1091.15,2024-05-03
7595,Keyboard,1384.37,2025-05-19
7596,Monitor,135.4,2024-07-31
7597,CPU,867.85,2024-11-10
7598,Keyboard,105.63,2025-08-11
7599,Keyboard,780.29,2025-01-01
7600,GPU,219.85,2024-07-12
7601,GPU,69.27,2024-04-14
7602,RAM,1271.85,2024-12-14
7603,Monitor,799.28,2024-11-18
7604,HDD,1240.52,2024-02-16
7605,Monitor,1265.34,2025-02-13
7606,RAM,875.13,2024-02-22
7607,RAM,1299.0,2025-11-16
7608,GPU,1022.9,2025-12-11
7609,Monitor,1244.71,2024-05-11
7610,Monitor,1204.18,2024-03-12
7611,CPU,993.45,2024-06-22
7612,Monitor,1471.99,2025-12-28
7613,Monitor,112.07,2024-08-13
7614,CPU,481.94,2024-09-29
7615,Monitor,473.8,2024-12-19
7616,SSD,1031.16,2024-05-11
7617,SSD,339.95,2025-01-06
7618,HDD,795.55,2024-07-06
7619,RAM,213.81,2025-04-13
7620,Keyboard,239.78,2024-03-05
7621,HDD,1392.47,2024-07-07
7622,SSD,1231.92,2025-03-22
7623,CPU,214.61,2024-08-26
7624,CPU,1484.73,2025-12-15
7625,HDD,240.77,2024-02-22
7626,HDD,960.19,2025-04-15
7627,CPU,1141.9,2024-05-20
7628,SSD,1271.47,2024-05-19
7629,Keyboard,537.82,2024-02-06
7630,CPU,875.15,2024-02-27
7631,RAM,1145.85,2024-03-22
7632,Keyboard,670.67,2025-04-16
7633,HDD,1125.36,2024-05-13
7634,GPU,548.46,2025-02-22
7635,Keyboard,952.98,2024-05-30
7636,GPU,805.62,2024-09-08
7637,SSD,750.22,2024-11-05
7638,Monitor,485.91,2025-01-13
7639,RAM,1365.66,2024-11-28
7640,HDD,638.8,2025-10-19
7641,RAM,517.6,2025-06-07
7642,Monitor,917.56,2025-11-06
7643,Monitor,1248.76,2025-03-07
7644,GPU,702.18,2024-06-13
7645,RAM,161.79,2024-11-10
7646,Keyboard,621.93,2024-08-15
7647,GPU,591.72,2024-06-22
7648,RAM,952.12,2024-07-23
7649,HDD,605.12,2024-04-03
7650,CPU,703.34,2024-11-11
7651,GPU,127.43,2025-04-26
7652,HDD,865.89,2024-01-14
7653,CPU,809.35,2025-10-24
7654,Monitor,1225.98,2025-11-05
7655,Monitor,1330.23,2024-11-13
7656,Monitor,457.74,2025-07-28
7657,GPU,838.77,2024-09-04
7658,SSD,954.21,2025-08-30
7659,GPU,102.35,2025-10-14
7660,GPU,1108.5,2024-09-05
7661,CPU,1156.87,2025-05-22
7662,Monitor,894.81,2025-02-10
7663,GPU,136.04,2024-12-29
7664,GPU,1222.43,2024-11-24
7665,CPU,1277.17,2025-07-31
7666,RAM,305.7,2024-03-06
7667,RAM,1368.77,2024-02-17
7668,CPU,530.85,2025-09-23
7669,SSD,1439.76,2024-03-21
7670,Monitor,1062.85,2025-12-20
7671,Keyboard,1352.12,2024-06-22
7672,Monitor,838.29,2024-01-11
7673,GPU,1337.68,2024-07-08
7674,CPU,1244.37,2025-07-23
7675,CPU,988.8,2024-08-09
7676,CPU,575.36,2024-06-26
7677,GPU,1090.92,2024-01-24
7678,Monitor,938.86,2024-06-16
7679,GPU,267.33,2024-09-21
7680,Monitor,437.01,2025-05-28
7681,CPU,317.89,2024-04-08
7682,CPU,1411.06,2024-09-04
7683,SSD,407.84,2024-10-04
7684,CPU,497.52,2025-10-12
7685,SSD,1106.02,2025-06-16
7686,GPU,1407.04,2025-03-22
7687,HDD,770.5,2024-06-25
7688,HDD,1263.79,2025-08-23
7689,Keyboard,1431.81,2025-10-15
7690,Keyboard,394.87,2025-03-27
7691,Keyboard,1129.83,2024-12-22
7692,RAM,543.49,2024-10-27
7693,Keyboard,1012.02,2024-05-24
7694,CPU,690.85,2024-05-10
7695,GPU,1308.43,2025-11-14
7696,Monitor,288.94,2024-05-19
7697,Keyboard,1054.77,2025-03-21
7698,GPU,627.45,2025-04-15
7699,CPU,1279.03,2024-01-06
7700,HDD,433.34,2024-06-11
7701,Monitor,1418.56,2025-08-03
7702,Monitor,1187.23,2024-11-22
7703,HDD,1216.54,2024-04-11
7704,SSD,1193.91,2025-09-13
7705,SSD,340.84,2025-12-10
7706,Keyboard,631.28,2025-09-15
7707,Keyboard,1208.6,2025-08-09
7708,CPU,253.54,2025-04-16
7709,RAM,1097.32,2025-04-28
7710,GPU,52.61,2024-03-25
7711,SSD,1104.55,2024-06-15
7712,RAM,365.61,2024-05-24
7713,HDD,1415.41,2024-04-01
7714,HDD,880.1,2025-08-03
7715,CPU,338.42,2024-02-18
7716,Keyboard,1082.83,2024-11-06
7717,Monitor,447.7,2024-11-30
7718,CPU,1279.08,2024-12-22
7719,RAM,617.03,2025-03-28
7720,Keyboard,1084.73,2025-03-25
7721,Monitor,361.98,2025-10-14
7722,RAM,1158.5,2025-10-19
7723,Keyboard,1255.14,2024-09-29
7724,Keyboard,183.61,2025-09-21
7725,GPU,971.83,2024-04-16
7726,CPU,1180.88,2025-10-25
7727,Keyboard,1402.06,2024-08-17
7728,HDD,1328.86,2024-04-16
7729,SSD,1114.7,2025-09-25
7730,Keyboard,1398.14,2025-02-12
7731,Monitor,735.64,2025-11-04
7732,GPU,570.01,2024-08-11
7733,SSD,1031.78,2024-03-02
7734,CPU,1437.44,2024-03-24
7735,CPU,613.74,2024-11-20
7736,SSD,159.28,2024-05-06
7737,SSD,195.31,2025-10-05
7738,GPU,1197.47,2025-02-01
7739,Monitor,1098.9,2025-10-21
7740,GPU,351.58,2025-12-21
7741,GPU,1446.21,2025-03-05
7742,RAM,1436.94,2024-11-23
7743,Monitor,112.15,2025-12-05
7744,Monitor,156.6,2024-01-15
7745,HDD,799.85,2024-09-07
7746,HDD,639.65,2025-05-16
7747,HDD,1049.92,2024-06-28
7748,CPU,590.87,2024-01-12
7749,SSD,109.28,2024-05-23
7750,RAM,1317.69,2025-08-24
7751,GPU,840.27,2025-10-22
7752,HDD,1485.66,2024-08-26
7753,Monitor,1250.79,2024-04-13
7754,CPU,1338.34,2024-09-17
7755,RAM,682.38,2024-02-25
7756,HDD,1482.84,2024-12-18
7757,Monitor,583.42,2024-01-12
7758,HDD,1048.3,2024-03-06
7759,HDD,575.61,2025-02-10
7760,GPU,1269.14,2024-03-17
7761,HDD,1153.27,2025-01-25
7762,RAM,520.11,2025-11-05
7763,HDD,1220.3,2025-03-26
7764,CPU,779.88,2025-06-13
7765,GPU,1293.16,2025-11-22
7766,GPU,119.88,2024-10-16
7767,CPU,804.52,2024-10-10
7768,SSD,1083.28,2024-09-16
7769,RAM,614.23,2024-01-19
7770,GPU,1347.4,2024-12-28
7771,Keyboard,146.44,2025-07-30
7772,HDD,1078.89,2024-11-27
7773,CPU,333.22,2024-05-29
7774,GPU,1487.55,2024-08-19
7775,RAM,559.34,2024-10-06
7776,HDD,1364.13,2025-02-11
7777,CPU,714.03,2024-06-10
7778,RAM,1174.54,2025-10-14
7779,SSD,774.1,2024-12-07
7780,GPU,1024.47,2024-08-09
7781,GPU,56.34,2025-12-01
7782,Keyboard,1122.25,2024-01-06
7783,Keyboard,381.46,2025-11-02
7784,SSD,512.86,2025-12-09
7785,SSD,331.01,2025-09-20
7786,HDD,1284.34,2024-06-12
7787,HDD,1466.28,2024-02-22
7788,GPU,1213.06,2025-11-14
7789,HDD,1453.75,2025-03-17
7790,HDD,192.84,2024-04-19
7791,CPU,1418.94,2024-08-31
7792,CPU,848.61,2024-05-23
7793,RAM,419.95,2025-04-27
7794,GPU,681.13,2025-06-03
7795,GPU,627.6,2024-07-26
7796,CPU,1409.0,2024-11-28
7797,Monitor,258.0,2024-07-20
7798,GPU,898.14,2024-11-17
7799,RAM,258.85,2025-06-22
7800,HDD,307.49,2024-11-03
7801,RAM,758.47,2025-12-29
7802,HDD,513.97,2025-07-01
7803,HDD,824.6,2025-11-22
7804,RAM,1335.69,2024-04-25
7805,HDD,905.7,2025-01-12
7806,Monitor,1249.81,2024-01-04
7807,RAM,1241.79,2025-12-24
7808,Keyboard,82.87,2025-11-14
7809,HDD,1410.96,2024-10-20
7810,RAM,968.23,2024-11-24
7811,GPU,528.82,2024-02-07
7812,HDD,462.82,2025-05-21
7813,HDD,1167.86,2025-02-14
7814,Keyboard,784.95,2025-05-02
7815,Keyboard,349.93,2025-08-28
7816,HDD,455.39,2025-02-14
7817,HDD,998.09,2024-04-02
7818,HDD,533.31,2024-12-17
7819,HDD,411.94,2024-10-16
7820,RAM,305.77,2025-12-28
7821,HDD,802.22,2024-10-02
7822,GPU,252.08,2024-12-24
7823,RAM,1239.83,2025-08-09
7824,CPU,452.84,2024-09-10
7825,RAM,398.39,2024-05-02
7826,RAM,690.19,2025-12-05
7827,CPU,308.41,2024-08-09
7828,Monitor,676.34,2024-02-18
7829,SSD,507.58,2024-08-15
7830,Monitor,380.48,2025-04-12
7831,HDD,919.14,2025-01-04
7832,GPU,733.71,2024-04-12
7833,Keyboard,770.07,2024-09-16
7834,RAM,1348.98,2025-12-28
7835,GPU,1045.04,2024-11-27
7836,RAM,206.83,2025-09-09
7837,HDD,1378.69,2025-12-16
7838,Keyboard,1198.0,2024-05-17
7839,CPU,397.43,2024-06-30
7840,GPU,1177.44,2024-11-22
7841,Monitor,412.3,2024-01-10
7842,Monitor,487.01,2025-04-10
7843,GPU,894.86,2025-05-01
7844,GPU,114.58,2024-08-05
7845,Keyboard,109.13,2024-01-09
7846,Monitor,1230.57,2025-12-01
7847,RAM,805.36,2025-07-20
7848,Keyboard,1286.94,2024-04-09
7849,Monitor,1364.18,2025-09-28
7850,SSD,814.52,2025-04-03
7851,GPU,623.6,2025-06-30
7852,SSD,193.2,2025-09-09
7853,CPU,420.34,2025-03-16
7854,HDD,1034.53,2024-07-28
7855,GPU,1429.63,2025-05-15
7856,RAM,458.32,2024-06-05
7857,SSD,883.77,2025-01-16
7858,SSD,1449.73,2025-07-04
7859,SSD,320.78,2024-06-25
7860,Monitor,829.49,2024-12-20
7861,CPU,332.29,2025-12-18
7862,CPU,1494.37,2024-08-22
7863,Keyboard,1245.1,2024-09-23
7864,SSD,692.75,2024-11-09
7865,Keyboard,133.23,2025-03-27
7866,GPU,820.0,2025-05-06
7867,Monitor,313.96,2024-10-16
7868,HDD,125.45,2024-05-06
7869,CPU,585.28,2025-07-24
7870,CPU,1273.73,2024-08-22
7871,Monitor,145.55,2025-10-11
7872,CPU,546.46,2024-05-06
7873,RAM,1405.29,2024-04-17
7874,RAM,420.94,2025-12-19
7875,RAM,911.37,2024-11-20
7876,RAM,483.93,2025-01-06
7877,HDD,1380.91,2024-10-31
7878,HDD,76.19,2024-08-31
7879,GPU,1456.27,2025-09-27
7880,SSD,1235.56,2024-05-15
7881,HDD,431.06,2025-03-14
7882,Monitor,528.22,2025-05-04
7883,CPU,1039.79,2025-02-26
7884,GPU,972.49,2024-06-12
7885,GPU,1487.04,2025-05-18
7886,CPU,352.28,2024-04-26
7887,HDD,195.82,2025-10-31
7888,GPU,1269.78,2024-12-06
7889,RAM,801.29,2025-03-10
7890,GPU,1178.21,2025-03-26
7891,Keyboard,757.74,2024-08-19
7892,Keyboard,695.13,2024-03-11
7893,Keyboard,1302.71,2025-12-12
7894,SSD,1445.92,2025-05-09
7895,HDD,1427.75,2024-08-28
7896,Monitor,486.44,2024-10-19
7897,SSD,851.11,2024-10-11
7898,HDD,1203.8,2025-03-17
7899,HDD,475.81,2025-03-17
7900,GPU,581.73,2024-10-18
7901,HDD,781.87,2024-09-12
7902,SSD,288.98,2025-12-30
7903,CPU,232.07,2024-08-29
7904,GPU,884.09,2024-08-02
7905,SSD,650.65,2025-05-13
7906,HDD,1491.95,2024-09-25
7907,HDD,948.55,2025-03-14
7908,GPU,90.64,2024-12-18
7909,SSD,1181.99,2024-03-06
7910,GPU,1294.79,2025-12-15
7911,SSD,1479.91,2025-04-24
7912,GPU,1204.96,2024-05-11
7913,GPU,710.25,2024-01-24
7914,GPU,1011.17,2024-07-31
7915,Keyboard,835.38,2025-12-09
7916,HDD,1208.27,2025-07-17
7917,CPU,1381.8,2024-10-16
7918,SSD,1420.41,2024-10-26
7919,GPU,576.94,2025-12-15
7920,GPU,579.37,2024-06-02
7921,Monitor,1227.13,2025-05-14
7922,Keyboard,58.2,2024-09-18
7923,CPU,615.59,2025-11-16
7924,GPU,672.78,2024-04-17
7925,SSD,790.66,2024-10-07
7926,HDD,1084.29,2024-04-29
7927,Keyboard,719.21,2024-01-19
7928,CPU,1296.89,2024-09-22
7929,GPU,305.28,2025-12-12
7930,CPU,1059.53,2024-04-03
7931,RAM,860.4,2024-08-21
7932,SSD,722.91,2025-02-07
7933,Monitor,534.95,2025-10-22
7934,HDD,1455.32,2025-09-18
7935,GPU,234.99,2024-08-08
7936,GPU,627.06,2024-09-20
7937,CPU,1273.46,2025-12-01
7938,Monitor,1403.08,2024-03-08
7939,CPU,559.92,2024-10-25
7940,GPU,1336.15,2025-01-20
7941,SSD,1490.57,2024-11-20
7942,Monitor,1437.51,2025-05-13
7943,CPU,258.62,2024-07-22
7944,Keyboard,865.08,2024-04-29
7945,CPU,1197.8,2025-12-24
7946,CPU,1406.34,2024-08-12
7947,Keyboard,1105.56,2024-10-10
7948,CPU,797.46,2025-07-29
7949,GPU,456.12,2024-02-10
7950,CPU,979.02,2024-04-20
7951,SSD,1232.42,2024-09-04
7952,HDD,418.36,2024-04-18
7953,CPU,239.25,2024-03-08
7954,CPU,70.32,2025-06-27
7955,RAM,1418.15,2024-06-21
7956,CPU,1432.81,2024-12-22
7957,Monitor,394.89,2025-11-27
7958,CPU,668.58,2025-01-26
7959,CPU,572.29,2024-01-27
7960,Monitor,455.88,2025-06-26
7961,Monitor,965.43,2024-12-05
7962,Monitor,1320.34,2025-09-08
7963,CPU,1231.09,2025-07-06
7964,Monitor,1037.13,2025-04-19
7965,CPU,726.0,2024-01-05
7966,RAM,1156.43,2024-12-20
7967,Monitor,827.02,2024-12-28
7968,RAM,367.51,2024-06-26
7969,CPU,208.87,2025-04-24
7970,RAM,988.09,2025-01-31
7971,Monitor,1183.78,2025-12-09
7972,GPU,983.64,2025-12-11
7973,CPU,927.89,2024-06-02
7974,RAM,1071.15,2024-02-22
7975,GPU,432.12,2025-05-25
7976,SSD,1395.56,2025-02-01
7977,Keyboard,676.57,2025-02-21
7978,GPU,136.18,2024-01-13
7979,CPU,1371.36,2025-05-30
7980,CPU,741.65,2024-02-29
7981,CPU,155.43,2025-10-28
7982,GPU,1408.67,2025-02-03
7983,GPU,258.18,2025-11-07
7984,CPU,1104.56,2025-12-11
7985,CPU,365.38,2024-09-03
7986,RAM,104.74,2025-10-26
7987,Keyboard,448.55,2025-02-12
7988,GPU,605.54,2025-10-24
7989,CPU,58.04,2025-07-31
7990,SSD,1119.97,2024-10-24
7991,GPU,450.98,2024-05-16
7992,GPU,77.23,2025-01-26
7993,GPU,1477.25,2025-02-12
7994,Monitor,797.57,2025-09-02
7995,RAM,219.85,2024-05-08
7996,GPU,453.58,2024-04-05
7997,SSD,1211.2,2024-08-17
7998,GPU,810.28,2024-08-26
7999,RAM,1029.35,2025-06-09
8000,RAM,1127.87,2025-04-11
8001,HDD,95.26,2025-02-24
8002,Monitor,639.55,2025-10-21
8003,RAM,101.75,2025-07-08
8004,SSD,730.71,2025-08-24
8005,RAM,610.66,2025-01-02
8006,HDD,1484.97,2024-02-21
8007,RAM,539.45,2024-06-10
8008,RAM,1258.27,2025-06-11
8009,Monitor,633.66,2025-11-04
8010,Monitor,1060.49,2024-05-16
8011,RAM,724.97,2024-08-09
8012,Keyboard,1036.67,2024-10-10
8013,Keyboard,1373.97,2024-05-14
8014,Keyboard,1316.94,2024-10-04
8015,Monitor,234.27,2024-11-28
8016,Keyboard,770.72,2025-02-07
8017,Monitor,155.89,2025-10-03
8018,SSD,1129.5,2025-07-07
8019,HDD,565.49,2025-05-01
8020,GPU,1342.31,2024-06-08
8021,CPU,444.13,2025-08-10
8022,CPU,68.85,2025-10-10
8023,CPU,744.77,2024-12-19
8024,HDD,57.38,2025-11-23
8025,Keyboard,1235.95,2024-10-19
8026,RAM,206.7,2024-09-12
8027,GPU,110.47,2024-01-08
8028,Monitor,269.71,2025-04-07
8029,SSD,1089.4,2024-03-19
8030,Keyboard,60.22,2024-04-14
8031,HDD,394.93,2025-03-01
8032,Monitor,1140.4,2025-06-01
8033,RAM,263.81,2024-12-06
8034,GPU,956.67,2025-04-12
8035,CPU,229.57,2024-10-13
8036,HDD,391.31,2025-10-08
8037,Monitor,996.85,2025-02-25
